bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1062433,769673,2018-07-02,Senate,"Placed on suspense file",7,0,0,0,7
1062433,771962,2018-08-16,Senate,"Do pass",7,0,0,0,7
1062433,772684,2018-08-24,Senate,"Special Consent AB1882",39,0,1,0,40
1062433,773558,2018-08-29,Assembly,"AB 1882 CERVANTES Concurrence in Senate Amendments",79,0,1,0,80
1062436,722304,2018-03-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",8,2,2,0,12
1062436,738807,2018-04-16,Senate,"Placed on suspense file",7,0,0,0,7
1062436,756180,2018-05-25,Senate,"Do pass as amended",5,2,0,0,7
1062436,757693,2018-05-30,Senate,"Senate 3rd Reading SB905 Wiener et al",27,9,3,0,39
1062436,769272,2018-06-28,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,6,4,0,21
1062436,771564,2018-08-16,Assembly,"Do pass as amended",12,0,5,0,17
1062436,773321,2018-08-29,Assembly,"SB 905 Wiener Senate Third Reading By SANTIAGO",51,22,7,0,80
1062436,773718,2018-08-30,Senate,"Unfinished Business SB905 Wiener et al. Concurrence",28,8,4,0,40
1064544,727406,2018-03-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1064564,717774,2018-03-06,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,1,0,7
1064564,740733,2018-04-18,Assembly,"Do pass",10,5,2,0,17
1064564,749986,2018-05-07,Assembly,"AB 1892 JONES-SAWYER Assembly Third Reading",63,2,13,0,78
1064564,762939,2018-06-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,1,0,7
1064564,772139,2018-08-20,Senate,"Assembly 3rd Reading AB1892 Jones-Sawyer By Mitchell",34,3,3,0,40
1064564,772582,2018-08-23,Assembly,"AB 1892 JONES-SAWYER Concurrence in Senate Amendments",70,1,9,0,80
1064564,777396,2018-08-20,Senate,,6,3,3,0,12
1064584,736799,2018-04-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1064584,746078,2018-04-30,Senate,"Consent Calendar SB909 Hertzberg",36,0,3,0,39
1064584,762352,2018-06-12,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,1,0,10
1064584,771079,2018-08-08,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
1064584,771620,2018-08-16,Assembly,"SB 909 Hertzberg Consent Calendar Second Day Regular Session",76,0,4,0,80
1064584,772326,2018-08-21,Senate,"Unfinished Business SB909 Hertzberg Concurrence",39,0,1,0,40
1064607,740774,2018-04-18,Assembly,"Do pass",9,0,0,0,9
1064607,744899,2018-04-26,Assembly,"AB 1889 CABALLERO Assembly Third Reading",71,1,6,0,78
1064607,769331,2018-06-27,Senate,"Do pass as amended",7,0,0,0,7
1064607,771397,2018-08-13,Senate,"Special Consent AB1889",37,0,3,0,40
1064607,772297,2018-08-20,Assembly,"AB 1889 CABALLERO Concurrence in Senate Amendments",80,0,0,0,80
1064648,717863,2018-03-06,Assembly,"Do pass. To Consent Calendar",7,0,0,0,7
1064648,723662,2018-03-15,Assembly,"AB 1888 SALAS Consent Calendar Second Day",66,0,11,0,77
1064648,753211,2018-05-15,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1064648,754856,2018-05-21,Senate,"Consent Calendar AB1888",39,0,0,0,39
1064668,690067,2018-01-29,Assembly,"Be adopted. To third reading",9,0,2,0,11
1064712,733256,2018-04-03,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,1,3,0,7
1064712,733257,2018-04-03,Senate,"[First] hearing set for [04-03-2018]: Failed passage in Committee. Reconsideration granted",6,0,1,0,7
1064712,743081,2018-04-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,0,4,0,7
1064734,741086,2018-04-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",20,0,1,0,21
1064734,748344,2018-05-02,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
1064734,751896,2018-05-10,Assembly,"AB 1891 LEVINE Consent Calendar Second Day Regular Session",73,0,5,0,78
1064734,762163,2018-06-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,2,0,12
1064734,772293,2018-08-20,Senate,"Assembly 3rd Reading AB1891 Levine By Skinner",39,0,1,0,40
1064734,772614,2018-08-23,Assembly,"AB 1891 LEVINE Concurrence in Senate Amendments",79,0,1,0,80
1064756,722860,2018-03-14,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,2,0,9
1064756,754921,2018-05-21,Senate,"Senate 3rd Reading SB910 Hernandez et al",27,10,2,0,39
1064756,765101,2018-06-19,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,1,3,0,15
1064756,768776,2018-06-27,Assembly,"Do pass",12,0,5,0,17
1064756,771523,2018-08-16,Assembly,"SB 910 Hernandez Senate Third Reading By WOOD",51,21,8,0,80
1064756,772217,2018-08-20,Senate,"Unfinished Business SB910 Hernandez et al. Concurrence",27,9,4,0,40
1064797,722242,2018-03-13,Assembly,"Do pass as amended and be re-referred to the Committee on [Education]",13,0,0,0,13
1064797,738273,2018-04-11,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1064797,743847,2018-04-25,Assembly,"Do pass",12,0,5,0,17
1064797,746026,2018-04-30,Assembly,"AB 1887 MEDINA Assembly Third Reading",69,2,7,0,78
1064797,760240,2018-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1064797,770380,2018-08-06,Senate,"Assembly 3rd Reading AB1887 Medina et al. By Lara Urgency Clause",29,5,5,0,39
1064797,771149,2018-08-09,Assembly,"AB 1887 MEDINA Concurrence - Urgency Added",69,5,6,0,80
1064819,725600,2018-03-20,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",15,0,0,0,15
1064819,733831,2018-04-04,Assembly,"Do pass as amended",15,0,2,0,17
1064819,741342,2018-04-19,Assembly,"AB 1893 MAIENSCHEIN Assembly Third Reading",73,0,5,0,78
1064819,760443,2018-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",8,0,1,0,9
1064819,769574,2018-07-02,Senate,"Consent Calendar AB1893",37,0,2,0,39
1064840,743958,2018-04-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,3,0,13
1064840,750040,2018-05-07,Senate,"Placed on suspense file",6,0,1,0,7
1064840,756196,2018-05-25,Senate,"Do pass as amended",7,0,0,0,7
1064840,757717,2018-05-30,Senate,"Senate 3rd Reading SB912 Beall et al",35,0,4,0,39
1064840,768984,2018-06-27,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1064840,771049,2018-08-08,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
1064840,771670,2018-08-16,Assembly,"SB 912 Beall Consent Calendar Second Day Regular Session",76,0,4,0,80
1064840,772370,2018-08-21,Senate,"That the Assembly amendments be concurred in",13,0,0,0,13
1064840,772427,2018-08-22,Senate,"Unfinished Business SB912 Beall et al. Concurrence",39,0,1,0,40
1064862,722186,2018-03-13,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",11,0,2,0,13
1064862,756597,2018-05-25,Assembly,"Do pass",12,0,5,0,17
1064862,757154,2018-05-29,Assembly,"AB 1895 CALDERON Assembly Third Reading",60,0,18,0,78
1064862,762992,2018-06-13,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1064862,768027,2018-06-25,Senate,"Placed on suspense file",7,0,0,0,7
1064862,771966,2018-08-16,Senate,"Do pass as amended",5,1,1,0,7
1064862,772332,2018-08-21,Senate,"Assembly 3rd Reading AB1895 Calderon et al. By Lara",31,5,4,0,40
1064862,772885,2018-08-27,Assembly,"AB 1895 CALDERON Concurrence in Senate Amendments",63,4,13,0,80
1064883,722168,2018-03-13,Assembly,"Do pass and be re-referred to the Committee on [Human Services]",13,0,0,0,13
1064883,737613,2018-04-10,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1064883,747888,2018-05-02,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
1064883,752114,2018-05-10,Assembly,"AB 1894 WEBER Consent Calendar Second Day Regular Session",73,0,5,0,78
1064883,760344,2018-06-06,Senate,"Do pass, but first be re-referred to the Committee on [Human Services] with the recommendation: To Consent Calendar",6,0,0,0,6
1064883,768814,2018-06-26,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,1,0,7
1064883,770403,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
1064883,771696,2018-08-16,Senate,"Do pass",7,0,0,0,7
1064883,772233,2018-08-20,Senate,"Assembly 3rd Reading AB1894 Weber By Wilk",39,0,1,0,40
1064903,740896,2018-04-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",20,0,1,0,21
1064903,748326,2018-05-02,Assembly,"Do pass. To Consent Calendar",17,0,0,0,17
1064903,751895,2018-05-10,Assembly,"AB 1890 LEVINE Consent Calendar Second Day Regular Session",73,0,5,0,78
1064903,762108,2018-06-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,2,0,12
1064903,772232,2018-08-20,Senate,"Assembly 3rd Reading AB1890 Levine By Dodd",39,0,1,0,40
1064903,772562,2018-08-23,Assembly,"AB 1890 LEVINE Concurrence in Senate Amendments",79,0,1,0,80
1064925,691018,2018-01-25,Assembly,"Be adopted as amended",7,0,0,0,7
1064925,705824,2018-02-20,Senate,"Special Consent ACR157",37,0,3,0,40
1067687,717896,2018-03-06,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,1,0,7
1067687,733861,2018-04-04,Assembly,"Do pass",11,4,2,0,17
1067687,735590,2018-04-09,Assembly,"AB 1903 GONZALEZ FLETCHER Assembly Third Reading",51,20,6,0,77
1067687,762140,2018-06-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1067687,771359,2018-08-13,Senate,"Assembly 3rd Reading AB1903 Gonzalez Fletcher By Bradford",26,10,4,0,40
1067701,745258,2018-04-25,Senate,"Do pass as amended",8,1,4,0,13
1067701,754304,2018-05-17,Senate,"Senate 3rd Reading SB917 Jackson",25,11,3,0,39
1067701,768775,2018-06-27,Assembly,"Do pass as amended",8,3,2,0,13
1067701,773068,2018-08-28,Assembly,"SB 917 Jackson Senate Third Reading By COOLEY",47,22,11,0,80
1067701,773296,2018-08-29,Senate,"Unfinished Business SB917 Jackson Concurrence",27,12,1,0,40
1067715,772314,2018-08-20,Assembly,"Be adopted. To third reading",9,0,2,0,11
1067715,774261,2018-08-31,Senate,"Assembly 3rd Reading ACR158 Baker By Leyva",39,0,1,0,40
1067729,737360,2018-04-11,Senate,"Do pass",6,0,1,0,7
1067729,742728,2018-04-23,Senate,"Senate 3rd Reading SB914 Dodd et al",38,0,1,0,39
1067729,762860,2018-06-13,Assembly,"Do pass",7,0,2,0,9
1067729,768099,2018-06-25,Assembly,"SB 914 Dodd Senate Third Reading By GRAYSON",57,6,17,0,80
1067729,769543,2018-07-02,Senate,"Unfinished Business SB914 Dodd et al. Concurrence",37,0,2,0,39
1067744,722590,2018-03-12,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",6,0,4,0,10
1067758,738981,2018-04-16,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",3,9,2,0,14
1067758,738982,2018-04-16,Assembly,Reconsideration,14,0,0,0,14
1067758,742161,2018-04-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,1,0,14
1067787,740226,2018-04-17,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",13,0,0,0,13
1067787,750503,2018-05-08,Assembly,"Do pass as amended. To Consent Calendar",10,0,0,0,10
1067787,754249,2018-05-17,Assembly,"AB 1896 CERVANTES Consent Calendar Second Day Regular Session",73,0,5,0,78
1067787,765133,2018-06-19,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",7,0,0,0,7
1067787,768944,2018-06-26,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1067787,769784,2018-07-05,Senate,"Consent Calendar AB1896",35,0,4,0,39
1067801,725461,2018-03-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,2,0,7
1067801,738893,2018-04-16,Senate,"Placed on suspense file",7,0,0,0,7
1067815,699438,2018-02-12,Senate,"Senate 3rd Reading SR74 De León et al",25,8,7,0,40
1067830,690146,2018-01-29,Assembly,"Be adopted. To third reading",9,0,2,0,11
1067830,705998,2018-02-20,Senate,"Special Consent ACR159",37,0,3,0,40
1067844,743817,2018-04-25,Senate,"Do pass",5,0,0,0,5
1067844,746028,2018-04-30,Senate,"Senate 3rd Reading SB913 Hertzberg",32,3,4,0,39
1067844,767067,2018-06-20,Assembly,"Do pass",7,0,0,0,7
1067844,770305,2018-08-06,Assembly,"SB 913 Hertzberg Senate Third Reading By BLOOM",63,9,8,0,80
1067844,771146,2018-08-09,Senate,"Unfinished Business SB913 Hertzberg et al. Concurrence",32,1,6,0,39
1067858,753196,2018-05-15,Senate,"Be adopted, but first be re-referred to the Committee on [Appropriations]",11,0,2,0,13
1067858,769577,2018-07-02,Senate,"Senate 3rd Reading SCR90 Roth et al",35,0,4,0,39
1067873,736144,2018-04-10,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Transportation and Housing]",4,0,3,0,7
1067873,743936,2018-04-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,3,0,13
1067873,749879,2018-05-07,Senate,"Placed on suspense file",6,0,1,0,7
1067873,756218,2018-05-25,Senate,"Do pass as amended",6,1,0,0,7
1067873,757697,2018-05-30,Senate,"Senate 3rd Reading SB918 Wiener et al",37,0,2,0,39
1067873,768820,2018-06-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1067873,771577,2018-08-16,Assembly,"Do pass as amended",12,0,5,0,17
1067873,773766,2018-08-30,Assembly,"SB 918 Wiener Senate Third Reading By RUBIO",80,0,0,0,80
1067873,774189,2018-08-31,Senate,"Unfinished Business SB918 Wiener et al. Concurrence",39,0,1,0,40
1067887,725554,2018-03-20,Assembly,"Do pass",8,0,2,0,10
1067887,732875,2018-04-02,Assembly,"AB 1908 CHÁVEZ Assembly Third Reading",72,0,5,0,77
1067887,762275,2018-06-12,Senate,"Do pass and be ordered to the Consent Calendar",5,0,2,0,7
1067887,768097,2018-06-25,Senate,"Consent Calendar AB1908",36,0,3,0,39
1067887,771166,2018-08-09,Assembly,"AB 1908 CHÁVEZ Concurrence in Senate Amendments",78,0,2,0,80
1067930,741411,2018-04-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1067944,747841,2018-05-01,Assembly,"Do pass as amended",8,2,0,0,10
1067944,757001,2018-05-29,Assembly,"AB 1906 IRWIN Assembly Third Reading",56,16,6,0,78
1067944,764867,2018-06-18,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",8,1,0,0,9
1067944,768913,2018-06-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,1,1,0,7
1067944,770248,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
1067944,771851,2018-08-16,Senate,"Do pass",5,2,0,0,7
1067944,773597,2018-08-29,Senate,"Assembly 3rd Reading AB1906 Irwin et al. By Jackson",29,8,3,0,40
1067944,773862,2018-08-30,Assembly,"AB 1906 IRWIN Concurrence in Senate Amendments",60,17,3,0,80
1067959,722225,2018-03-13,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",6,0,3,0,9
1067959,738814,2018-04-16,Senate,"Placed on suspense file",7,0,0,0,7
1067959,756455,2018-05-25,Senate,"Do pass",5,2,0,0,7
1067959,756982,2018-05-29,Senate,"Senate 3rd Reading SB919 Dodd",29,8,2,0,39
1067959,768260,2018-06-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",12,2,1,0,15
1067972,690050,2018-01-29,Assembly,"Be adopted. To third reading",9,0,2,0,11
1067972,705969,2018-02-20,Senate,"Special Consent ACR160",37,0,3,0,40
1067986,735605,2018-04-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,2,7,0,14
1067986,735606,2018-04-09,Assembly,Reconsideration,14,0,0,0,14
1068001,751125,2018-05-09,Assembly,"Do pass as amended",9,0,0,0,9
1068001,754943,2018-05-21,Assembly,"AB 1900 BROUGH Assembly Third Reading",73,1,4,0,78
1068001,762725,2018-06-13,Senate,"Do pass",7,0,0,0,7
1068001,771445,2018-08-13,Senate,"Special Consent AB1900",37,0,3,0,40
1068015,738829,2018-04-16,Assembly,"Do pass as amended and be re-referred to the Committee on [Transportation]",8,1,1,0,10
1068015,742240,2018-04-23,Assembly,"Do pass",14,0,0,0,14
1068015,744893,2018-04-26,Assembly,"AB 1901 OBERNOLTE Assembly Third Reading",63,6,9,0,78
1068029,768988,2018-06-27,Assembly,"Do pass",16,0,1,0,17
1068029,769634,2018-07-02,Assembly,"AB 1897 APPR. Third Reading Urgency By GONZALEZ FLETCHER",74,0,6,0,80
1068029,771429,2018-08-13,Senate,"Do pass",5,1,1,0,7
1068029,773236,2018-08-28,Senate,"Assembly 3rd Reading AB1897 APPR. (Gonzalez Fletcher) By Portantino Urgency Clause",27,12,1,0,40
1069542,736070,2018-04-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1069542,742227,2018-04-23,Senate,"Placed on suspense file",7,0,0,0,7
1069542,756221,2018-05-25,Senate,"Do pass as amended",5,1,1,0,7
1069542,757520,2018-05-30,Senate,"Senate 3rd Reading SB923 Wiener et al",27,8,4,0,39
1069542,762175,2018-06-12,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,1,0,7
1069542,771540,2018-08-16,Assembly,"Do pass as amended",12,1,4,0,17
1069542,774222,2018-08-31,Senate,"Unfinished Business SB923 Wiener et al. Concurrence",21,8,11,0,40
1069542,774223,2018-08-31,Assembly,"SB 923 Wiener Senate Third Reading By LEVINE",50,21,9,0,80
1069553,736042,2018-04-10,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",6,0,1,0,7
1069553,744019,2018-04-24,Senate,"Do pass and be ordered to the Consent Calendar",7,0,0,0,7
1069553,748970,2018-05-03,Senate,"Consent Calendar SB925",38,0,1,0,39
1069553,762424,2018-06-12,Assembly,"Do pass as amended, and be re-referred to the Committee on [Judiciary] with recommendation: To Consent Calendar",7,0,0,0,7
1069553,765190,2018-06-19,Assembly,"Do pass. To Consent Calendar",10,0,0,0,10
1069553,767981,2018-06-25,Assembly,"SB 925 Beall Consent Calendar Second Day Regular Session",75,0,5,0,80
1069553,769603,2018-07-02,Senate,"Unfinished Business SB925 Beall et al. Concurrence",37,0,2,0,39
1069563,717779,2018-03-06,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1069563,733876,2018-04-04,Assembly,"Do pass. To Consent Calendar",15,0,2,0,17
1069563,738194,2018-04-12,Assembly,"AB 1909 NAZARIAN Consent Calendar Second Day Regular Session",68,0,9,0,77
1069563,762800,2018-06-12,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1069563,771779,2018-08-16,Senate,"Assembly 3rd Reading AB1909 Nazarian By Nguyen",39,0,1,0,40
1069563,772268,2018-08-20,Assembly,"AB 1909 NAZARIAN Concurrence in Senate Amendments",80,0,0,0,80
1069574,735651,2018-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",9,0,0,0,9
1069574,744269,2018-04-24,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1069574,754898,2018-05-21,Senate,"Senate 3rd Reading SB920 Cannella et al",39,0,0,0,39
1069574,765679,2018-06-19,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",17,0,2,0,19
1069574,768961,2018-06-27,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
1069574,769808,2018-07-05,Assembly,"SB 920 Cannella Consent Calendar Second Day Regular Session",69,0,11,0,80
1069584,751372,2018-05-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",1,5,1,0,7
1069584,751373,2018-05-09,Assembly,Reconsideration,7,0,0,0,7
1069595,742942,2018-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",2,5,0,0,7
1069595,742943,2018-04-24,Assembly,Reconsideration,2,5,0,0,7
1069615,740783,2018-04-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",5,0,2,0,7
1069615,743126,2018-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,2,1,0,10
1069615,756448,2018-05-25,Assembly,"Do pass",12,4,1,0,17
1069615,757692,2018-05-30,Assembly,"AB 1912 RODRIGUEZ Assembly Third Reading",49,27,2,0,78
1069615,767876,2018-06-25,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",3,1,1,0,5
1069615,768904,2018-06-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,1,1,0,7
1069615,770537,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
1069615,771664,2018-08-16,Senate,"Do pass as amended",5,2,0,0,7
1069615,773717,2018-08-30,Senate,"Assembly 3rd Reading AB1912 Rodriguez By Portantino",27,10,3,0,40
1069615,774061,2018-08-31,Assembly,"AB 1912 RODRIGUEZ Concurrence in Senate Amendments",59,13,8,0,80
1069625,723241,2018-03-14,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",5,1,1,0,7
1069625,736201,2018-04-10,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,1,1,0,10
1069625,756600,2018-05-25,Assembly,"Do pass",12,4,1,0,17
1069625,758693,2018-05-31,Assembly,"AB 1913 KALRA Assembly Third Reading",28,32,18,0,78
1069635,736010,2018-04-10,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,3,5,0,12
1069635,736011,2018-04-10,Senate,"[First] hearing set for [04-10-2018]: Failed passage in Committee. Reconsideration granted",12,0,0,0,12
1069646,748702,2018-05-03,Assembly,"Be adopted. To third reading",6,0,5,0,11
1069646,761066,2018-06-07,Senate,"Special Consent ACR161 Limón et al",37,0,2,0,39
1069667,744711,2018-04-24,Senate,"Be adopted, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1069667,755125,2018-05-21,Senate,"Senate 3rd Reading SCR91 Roth et al",38,0,1,0,39
1069667,769716,2018-07-03,Assembly,"Be adopted and re-referred to the Committee on [Appropriations]",10,0,0,0,10
1069667,771092,2018-08-08,Assembly,"Be adopted. To Consent Calendar",17,0,0,0,17
1069667,771389,2018-08-13,Assembly,"SCR 91 Roth Consent Calendar Second Day Regular Session",77,0,3,0,80
1069678,740879,2018-04-18,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,1,0,7
1069678,756565,2018-05-25,Assembly,"Do pass as amended",13,2,2,0,17
1069678,757817,2018-05-30,Assembly,"AB 1916 COOPER Assembly Third Reading",67,0,11,0,78
1069678,768033,2018-06-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1069678,770912,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
1069678,771977,2018-08-16,Senate,"Do pass",7,0,0,0,7
1069678,772386,2018-08-21,Senate,"Assembly 3rd Reading AB1916 Cooper et al. By Skinner",39,0,1,0,40
1069688,754497,2018-05-17,Senate,"Senate 3rd Reading SR75 Morrell et al",38,0,1,0,39
1069699,725628,2018-03-20,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,1,0,15
1069699,756637,2018-05-25,Assembly,"Do pass",15,0,2,0,17
1069699,757885,2018-05-30,Assembly,"AB 1918 GARCIA, E. Assembly Third Reading",75,0,3,0,78
1069699,768392,2018-06-26,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",8,1,0,0,9
1069699,770947,2018-08-06,Senate,"Placed on suspense file",7,0,0,0,7
1069699,771984,2018-08-16,Senate,"Do pass",7,0,0,0,7
1069699,773208,2018-08-28,Senate,"Assembly 3rd Reading AB1918 Eduardo Garcia et al. By McGuire",33,3,4,0,40
1069699,773559,2018-08-29,Assembly,"AB 1918 GARCIA, E. Concurrence in Senate Amendments",75,0,5,0,80
1069709,725791,2018-03-20,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1069709,737403,2018-04-11,Assembly,"Do pass. To Consent Calendar",15,0,2,0,17
1069709,741404,2018-04-19,Assembly,"AB 1914 FLORA Consent Calendar Second Day Regular Session",71,0,7,0,78
1069709,763166,2018-06-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Public Safety]",6,0,1,0,7
1069709,769610,2018-07-02,Senate,"Do pass as amended",8,0,1,0,9
1069709,771246,2018-08-13,Senate,"Do pass",6,0,1,0,7
1069709,773222,2018-08-28,Senate,"Assembly 3rd Reading AB1914 Flora By Hill",38,0,2,0,40
1069709,773709,2018-08-30,Assembly,"With recommendation: That Senate amendments be concurred in",11,0,3,0,14
1069709,774131,2018-08-31,Assembly,"AB 1914 FLORA Concurrence in Senate Amendments",80,0,0,0,80
1069720,736138,2018-04-10,Senate,"Do pass, but first be re-referred to the Committee on [Environmental Quality]",5,5,2,0,12
1069720,736139,2018-04-10,Senate,"[First] hearing set for [04-10-2018]: Failed passage in Committee. Reconsideration granted",12,0,0,0,12
1069730,737181,2018-04-11,Senate,"Do pass, but first be re-referred to the Committee on [Veterans Affairs]",6,0,1,0,7
1069730,743295,2018-04-24,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1069730,750132,2018-05-07,Senate,"Placed on suspense file",6,0,1,0,7
1069730,756519,2018-05-25,Senate,"Do pass",7,0,0,0,7
1069730,758653,2018-05-31,Senate,"Special Consent SB924",39,0,0,0,39
1069730,765817,2018-06-18,Assembly,"Do pass as amended and be re-referred to the Committee on [Veterans Affairs]",8,0,2,0,10
1069730,768760,2018-06-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,1,0,10
1070892,753292,2018-05-14,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",2,6,2,0,10
1070903,736002,2018-04-09,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,1,0,10
1070903,756308,2018-05-25,Assembly,"Do pass as amended",16,0,1,0,17
1070903,757696,2018-05-30,Assembly,"AB 1933 MAIENSCHEIN Assembly Third Reading",78,0,0,0,78
1070903,767089,2018-06-20,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1070903,771268,2018-08-13,Senate,"Consent Calendar AB1933",37,0,3,0,40
1070903,772210,2018-08-20,Assembly,"AB 1933 MAIENSCHEIN Concurrence in Senate Amendments",80,0,0,0,80
1070914,743940,2018-04-24,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1070914,751229,2018-05-09,Assembly,"Do pass. To Consent Calendar",16,0,1,0,17
1070914,754354,2018-05-17,Assembly,"AB 1930 STONE Consent Calendar Second Day Regular Session",73,0,5,0,78
1070914,762928,2018-06-12,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",6,0,1,0,7
